"Patient_ID","Tree_ID","Node_ID","Mutation_ID","Parent_ID"
77,77,1,0,1
77,77,2,3,1
78,78,1,0,1
78,78,2,3,1
79,79,1,0,1
79,79,2,3,1
79,79,3,7,1
80,80,1,0,1
80,80,2,2,1
80,80,3,3,1
80,80,4,9,1
80,80,5,10,1
80,80,6,3,2
81,81,1,0,1
81,81,2,7,1
81,81,3,3,2
82,82,1,0,1
82,82,2,3,1
83,83,1,0,1
83,83,2,7,1
83,83,3,9,1
83,83,4,7,3
84,84,1,0,1
84,84,2,8,1
84,84,3,9,1
85,85,1,0,1
85,85,2,10,1
86,86,1,0,1
86,86,2,7,1
87,87,1,0,1
87,87,2,7,1
87,87,3,9,1
87,87,4,3,2
88,88,1,0,1
88,88,2,7,1
88,88,3,10,1
88,88,4,3,2
89,89,1,0,1
89,89,2,9,1
90,90,1,0,1
90,90,2,3,1
90,90,3,7,2
90,90,4,10,2
90,90,5,5,3
91,91,1,0,1
91,91,2,7,1
92,92,1,0,1
92,92,2,5,1
92,92,3,7,1
93,93,1,0,1
93,93,2,3,1
93,93,3,7,1
93,93,4,9,1
94,94,1,0,1
94,94,2,10,1
94,94,3,3,2
95,95,1,0,1
95,95,2,7,1
95,95,3,3,2
96,96,1,0,1
96,96,2,7,1
96,96,3,9,1
96,96,4,10,1
96,96,5,7,3
97,97,1,0,1
97,97,2,3,1
97,97,3,7,1
97,97,4,7,2
97,97,5,9,2
97,97,6,10,2
97,97,7,7,5
98,98,1,0,1
98,98,2,7,1
98,98,3,10,1
99,99,1,0,1
99,99,2,3,1
99,99,3,5,2
100,100,1,0,1
100,100,2,7,1
101,101,1,0,1
101,101,2,7,1
102,102,1,0,1
102,102,2,7,1
103,103,1,0,1
103,103,2,7,1
104,104,1,0,1
104,104,2,3,1
104,104,3,7,1
104,104,4,3,3
105,105,1,0,1
105,105,2,3,1
105,105,3,7,2
105,105,4,9,2
106,106,1,0,1
106,106,2,7,1
107,107,1,0,1
107,107,2,7,1
108,108,1,0,1
108,108,2,9,1
109,109,1,0,1
109,109,2,3,1
110,110,1,0,1
110,110,2,3,1
110,110,3,7,1
111,111,1,0,1
111,111,2,7,1
111,111,3,3,2
112,112,1,0,1
112,112,2,3,1
112,112,3,7,1
113,113,1,0,1
113,113,2,3,1
114,114,1,0,1
114,114,2,7,1
114,114,3,6,2
115,115,1,0,1
115,115,2,3,1
116,116,1,0,1
116,116,2,7,1
117,117,1,0,1
117,117,2,7,1
118,118,1,0,1
118,118,2,7,1
118,118,3,3,2
119,119,1,0,1
119,119,2,9,1
120,120,1,0,1
120,120,2,9,1
121,121,1,0,1
121,121,2,3,1
121,121,3,7,1
121,121,4,7,2
122,122,1,0,1
122,122,2,7,1
123,123,1,0,1
123,123,2,7,1
123,123,3,2,2
124,124,1,0,1
124,124,2,7,1
125,125,1,0,1
125,125,2,3,1
125,125,3,10,1
125,125,4,1,2
126,126,1,0,1
126,126,2,3,1
126,126,3,7,1
126,126,4,7,2
127,127,1,0,1
127,127,2,7,1
128,128,1,0,1
128,128,2,1,1
128,128,3,7,1
128,128,4,3,2
128,128,5,7,2
129,129,1,0,1
129,129,2,3,1
130,130,1,0,1
130,130,2,7,1
131,131,1,0,1
131,131,2,7,1
132,132,1,0,1
132,132,2,6,1
133,133,1,0,1
133,133,2,3,1
133,133,3,7,1
134,134,1,0,1
134,134,2,9,1
135,135,1,0,1
135,135,2,3,1
136,136,1,0,1
136,136,2,1,1
137,137,1,0,1
137,137,2,7,1
138,138,1,0,1
138,138,2,7,1
139,139,1,0,1
139,139,2,7,1
140,140,1,0,1
140,140,2,3,1
141,141,1,0,1
141,141,2,3,1
141,141,3,9,1
141,141,4,10,1
142,142,1,0,1
142,142,2,10,1
143,143,1,0,1
143,143,2,5,1
144,144,1,0,1
144,144,2,3,1
145,145,1,0,1
145,145,2,1,1
146,146,1,0,1
146,146,2,3,1
146,146,3,7,1
146,146,4,10,1
146,146,5,9,2
147,147,1,0,1
147,147,2,7,1
148,148,1,0,1
148,148,2,3,1
149,149,1,0,1
149,149,2,3,1
149,149,3,10,2
150,150,1,0,1
150,150,2,3,1
150,150,3,10,2
151,151,1,0,1
151,151,2,3,1
151,151,3,9,2
151,151,4,7,3
152,152,1,0,1
152,152,2,3,1
152,152,3,9,1
153,153,1,0,1
153,153,2,8,1
154,154,1,0,1
154,154,2,10,1
155,155,1,0,1
155,155,2,7,1
155,155,3,9,1
155,155,4,7,3
156,156,1,0,1
156,156,2,7,1
157,157,1,0,1
157,157,2,7,1
157,157,3,6,2
158,158,1,0,1
158,158,2,7,1
159,159,1,0,1
159,159,2,1,1
159,159,3,3,1
160,160,1,0,1
160,160,2,7,1
161,161,1,0,1
161,161,2,7,1
161,161,3,10,1
161,161,4,1,3
161,161,5,3,4
161,161,6,5,4
162,162,1,0,1
162,162,2,3,1
162,162,3,5,2
162,162,4,7,2
162,162,5,9,3
162,162,6,5,4
162,162,7,7,5
163,163,1,0,1
163,163,2,7,1
164,164,1,0,1
164,164,2,7,1
165,165,1,0,1
165,165,2,7,1
165,165,3,3,2
166,166,1,0,1
166,166,2,3,1
167,167,1,0,1
167,167,2,1,1
168,168,1,0,1
168,168,2,3,1
168,168,3,4,1
168,168,4,7,1
168,168,5,7,2
169,169,1,0,1
169,169,2,1,1
169,169,3,7,2
170,170,1,0,1
170,170,2,10,1
171,171,1,0,1
171,171,2,7,1
171,171,3,10,1
172,172,1,0,1
172,172,2,3,1
173,173,1,0,1
173,173,2,3,1
173,173,3,9,1
174,174,1,0,1
174,174,2,10,1
175,175,1,0,1
175,175,2,1,1
176,176,1,0,1
176,176,2,5,1
177,177,1,0,1
177,177,2,3,1
177,177,3,9,1
177,177,4,7,2
178,178,1,0,1
178,178,2,1,1
179,179,1,0,1
179,179,2,7,1
180,180,1,0,1
180,180,2,7,1
181,181,1,0,1
181,181,2,6,1
181,181,3,7,1
181,181,4,3,2
181,181,5,7,4
181,181,6,9,4
181,181,7,7,6
182,182,1,0,1
182,182,2,3,1
182,182,3,9,2
183,183,1,0,1
183,183,2,3,1
183,183,3,7,1
183,183,4,9,1
183,183,5,1,2
184,184,1,0,1
184,184,2,9,1
184,184,3,10,1
184,184,4,3,2
184,184,5,7,2
185,185,1,0,1
185,185,2,3,1
185,185,3,7,2
186,186,1,0,1
186,186,2,3,1
186,186,3,9,1
186,186,4,3,3
187,187,1,0,1
187,187,2,3,1
188,188,1,0,1
188,188,2,1,1
188,188,3,3,1
189,189,1,0,1
189,189,2,7,1
189,189,3,3,2
190,190,1,0,1
190,190,2,1,1
190,190,3,7,1
190,190,4,3,2
190,190,5,3,3
191,191,1,0,1
191,191,2,3,1
191,191,3,7,1
191,191,4,9,1
191,191,5,7,2
191,191,6,9,2
191,191,7,6,3
191,191,8,7,4
191,191,9,6,8
192,192,1,0,1
192,192,2,3,1
192,192,3,5,1
193,193,1,0,1
193,193,2,3,1
193,193,3,7,1
194,194,1,0,1
194,194,2,3,1
194,194,3,4,1
195,195,1,0,1
195,195,2,1,1
196,196,1,0,1
196,196,2,5,1
197,197,1,0,1
197,197,2,7,1
197,197,3,9,1
197,197,4,10,1
198,198,1,0,1
198,198,2,10,1
199,199,1,0,1
199,199,2,1,1
199,199,3,3,1
199,199,4,10,1
199,199,5,7,2
200,200,1,0,1
200,200,2,1,1
200,200,3,7,2
201,201,1,0,1
201,201,2,5,1
201,201,3,7,1
201,201,4,9,1
201,201,5,3,2
201,201,6,7,2
201,201,7,3,3
201,201,8,1,4
201,201,9,7,4
201,201,10,3,6
201,201,11,6,9
202,202,1,0,1
202,202,2,3,1
202,202,3,10,1
202,202,4,10,2
203,203,1,0,1
203,203,2,6,1
204,204,1,0,1
204,204,2,3,1
204,204,3,7,2
205,205,1,0,1
205,205,2,1,1
205,205,3,7,2
206,206,1,0,1
206,206,2,3,1
206,206,3,1,2
207,207,1,0,1
207,207,2,3,1
208,208,1,0,1
208,208,2,7,1
209,209,1,0,1
209,209,2,3,1
210,210,1,0,1
210,210,2,7,1
211,211,1,0,1
211,211,2,3,1
212,212,1,0,1
212,212,2,3,1
212,212,3,9,1
212,212,4,1,2
212,212,5,10,2
213,213,1,0,1
213,213,2,3,1
213,213,3,9,1
213,213,4,10,1
213,213,5,7,2
214,214,1,0,1
214,214,2,9,1
215,215,1,0,1
215,215,2,3,1
215,215,3,7,1
215,215,4,7,2
215,215,5,10,2
216,216,1,0,1
216,216,2,1,1
216,216,3,3,1
216,216,4,7,1
217,217,1,0,1
217,217,2,7,1
217,217,3,9,1
217,217,4,10,1
217,217,5,3,3
217,217,6,7,3
217,217,7,3,4
217,217,8,6,6
218,218,1,0,1
218,218,2,3,1
218,218,3,7,1
218,218,4,7,2
219,219,1,0,1
219,219,2,1,1
219,219,3,10,1
219,219,4,7,2
220,220,1,0,1
220,220,2,7,1
220,220,3,10,1
221,221,1,0,1
221,221,2,7,1
222,222,1,0,1
222,222,2,9,1
223,223,1,0,1
223,223,2,9,1
223,223,3,10,1
224,224,1,0,1
224,224,2,3,1
224,224,3,9,2
225,225,1,0,1
225,225,2,3,1
225,225,3,7,1
226,226,1,0,1
226,226,2,1,1
227,227,1,0,1
227,227,2,3,1
227,227,3,10,1
227,227,4,1,2
227,227,5,10,2
228,228,1,0,1
228,228,2,7,1
229,229,1,0,1
229,229,2,1,1
229,229,3,3,1
229,229,4,9,1
229,229,5,3,2
229,229,6,7,3
230,230,1,0,1
230,230,2,3,1
231,231,1,0,1
231,231,2,7,1
231,231,3,9,1
232,232,1,0,1
232,232,2,3,1
233,233,1,0,1
233,233,2,1,1
234,234,1,0,1
234,234,2,9,1
235,235,1,0,1
235,235,2,9,1
235,235,3,10,1
236,236,1,0,1
236,236,2,3,1
237,237,1,0,1
237,237,2,3,1
237,237,3,7,1
237,237,4,9,1
237,237,5,10,1
237,237,6,6,3
237,237,7,7,4
237,237,8,3,5
237,237,9,3,6
238,238,1,0,1
238,238,2,1,1
238,238,3,10,1
239,239,1,0,1
239,239,2,3,1
240,240,1,0,1
240,240,2,7,1
240,240,3,10,2
241,241,1,0,1
241,241,2,3,1
241,241,3,7,1
241,241,4,7,2
241,241,5,5,3
242,242,1,0,1
242,242,2,7,1
243,243,1,0,1
243,243,2,7,1
243,243,3,3,2
244,244,1,0,1
244,244,2,1,1
245,245,1,0,1
245,245,2,3,1
245,245,3,7,1
246,246,1,0,1
246,246,2,10,1
247,247,1,0,1
247,247,2,3,1
247,247,3,9,1
247,247,4,10,3
248,248,1,0,1
248,248,2,7,1
249,249,1,0,1
249,249,2,3,1
249,249,3,7,2
249,249,4,9,2
249,249,5,7,4
249,249,6,10,4
250,250,1,0,1
250,250,2,3,1
250,250,3,10,2
251,251,1,0,1
251,251,2,3,1
252,252,1,0,1
252,252,2,9,1
253,253,1,0,1
253,253,2,1,1
253,253,3,3,1
254,254,1,0,1
254,254,2,3,1
254,254,3,7,1
254,254,4,7,2
255,255,1,0,1
255,255,2,3,1
256,256,1,0,1
256,256,2,3,1
256,256,3,7,1
256,256,4,7,2
257,257,1,0,1
257,257,2,7,1
257,257,3,8,2
258,258,1,0,1
258,258,2,3,1
258,258,3,7,1
258,258,4,7,2
259,259,1,0,1
259,259,2,1,1
260,260,1,0,1
260,260,2,3,1
260,260,3,4,1
260,260,4,7,1
260,260,5,7,2
260,260,6,1,3
260,260,7,3,3
260,260,8,9,3
260,260,9,3,4
260,260,10,3,6
260,260,11,10,10
261,261,1,0,1
261,261,2,3,1
261,261,3,1,2
262,262,1,0,1
262,262,2,3,1
262,262,3,10,1
262,262,4,7,2
263,263,1,0,1
263,263,2,1,1
264,264,1,0,1
264,264,2,7,1
265,265,1,0,1
265,265,2,10,1
266,266,1,0,1
266,266,2,7,1
267,267,1,0,1
267,267,2,7,1
268,268,1,0,1
268,268,2,1,1
269,269,1,0,1
269,269,2,3,1
269,269,3,7,1
269,269,4,9,1
269,269,5,10,1
269,269,6,7,5
270,270,1,0,1
270,270,2,7,1
271,271,1,0,1
271,271,2,7,1
272,272,1,0,1
272,272,2,3,1
272,272,3,7,1
272,272,4,3,3
273,273,1,0,1
273,273,2,7,1
274,274,1,0,1
274,274,2,3,1
274,274,3,9,2
275,275,1,0,1
275,275,2,10,1
276,276,1,0,1
276,276,2,7,1
277,277,1,0,1
277,277,2,7,1
278,278,1,0,1
278,278,2,3,1
278,278,3,7,1
279,279,1,0,1
279,279,2,7,1
280,280,1,0,1
280,280,2,3,1
280,280,3,7,1
280,280,4,10,1
280,280,5,2,4
280,280,6,3,4
280,280,7,3,5
280,280,8,6,5
280,280,9,7,6
280,280,10,1,7
281,281,1,0,1
281,281,2,3,1
282,282,1,0,1
282,282,2,7,1
282,282,3,10,1
282,282,4,3,2
283,283,1,0,1
283,283,2,3,1
283,283,3,7,1
283,283,4,3,3
284,284,1,0,1
284,284,2,1,1
284,284,3,7,1
284,284,4,10,1
284,284,5,5,2
284,284,6,7,2
284,284,7,5,3
284,284,8,3,6
284,284,9,6,6
284,284,10,3,9
285,285,1,0,1
285,285,2,7,1
286,286,1,0,1
286,286,2,7,1
287,287,1,0,1
287,287,2,3,1
287,287,3,7,1
287,287,4,10,1
287,287,5,7,2
287,287,6,10,2
288,288,1,0,1
288,288,2,3,1
289,289,1,0,1
289,289,2,3,1
290,290,1,0,1
290,290,2,3,1
291,291,1,0,1
291,291,2,3,1
291,291,3,10,2
292,292,1,0,1
292,292,2,3,1
293,293,1,0,1
293,293,2,9,1
294,294,1,0,1
294,294,2,7,1
294,294,3,10,2
295,295,1,0,1
295,295,2,7,1
296,296,1,0,1
296,296,2,9,1
297,297,1,0,1
297,297,2,7,1
298,298,1,0,1
298,298,2,3,1
299,299,1,0,1
299,299,2,5,1
299,299,3,9,1
299,299,4,1,3
299,299,5,10,3
300,300,1,0,1
300,300,2,7,1
300,300,3,9,1
301,301,1,0,1
301,301,2,10,1
301,301,3,3,2
302,302,1,0,1
302,302,2,1,1
302,302,3,7,1
302,302,4,7,2
302,302,5,3,4
303,303,1,0,1
303,303,2,3,1
304,304,1,0,1
304,304,2,7,1
304,304,3,10,1
304,304,4,1,3
305,305,1,0,1
305,305,2,3,1
306,306,1,0,1
306,306,2,1,1
306,306,3,3,1
306,306,4,7,1
306,306,5,10,3
307,307,1,0,1
307,307,2,4,1
307,307,3,9,1
307,307,4,3,2
307,307,5,3,3
307,307,6,7,3
307,307,7,10,5
307,307,8,6,6
307,307,9,3,8
308,308,1,0,1
308,308,2,3,1
308,308,3,7,1
309,309,1,0,1
309,309,2,7,1
309,309,3,3,2
309,309,4,6,2
309,309,5,3,4
310,310,1,0,1
310,310,2,3,1
310,310,3,7,1
310,310,4,10,1
310,310,5,3,3
310,310,6,1,4
310,310,7,5,6
311,311,1,0,1
311,311,2,10,1
312,312,1,0,1
312,312,2,3,1
312,312,3,7,1
313,313,1,0,1
313,313,2,5,1
313,313,3,9,1
313,313,4,10,1
313,313,5,7,2
313,313,6,2,5
314,314,1,0,1
314,314,2,7,1
314,314,3,10,1
315,315,1,0,1
315,315,2,9,1
316,316,1,0,1
316,316,2,9,1
316,316,3,7,2
317,317,1,0,1
317,317,2,7,1
317,317,3,10,1
318,318,1,0,1
318,318,2,7,1
319,319,1,0,1
319,319,2,7,1
320,320,1,0,1
320,320,2,3,1
320,320,3,7,1
321,321,1,0,1
321,321,2,7,1
322,322,1,0,1
322,322,2,10,1
323,323,1,0,1
323,323,2,1,1
324,324,1,0,1
324,324,2,7,1
325,325,1,0,1
325,325,2,10,1
325,325,3,3,2
326,326,1,0,1
326,326,2,3,1
326,326,3,1,2
327,327,1,0,1
327,327,2,3,1
327,327,3,6,1
328,328,1,0,1
328,328,2,3,1
328,328,3,10,1
329,329,1,0,1
329,329,2,1,1
329,329,3,7,2
329,329,4,3,3
329,329,5,6,3
330,330,1,0,1
330,330,2,9,1
331,331,1,0,1
331,331,2,7,1
332,332,1,0,1
332,332,2,3,1
332,332,3,7,1
332,332,4,3,3
333,333,1,0,1
333,333,2,7,1
333,333,3,10,1
333,333,4,3,2
334,334,1,0,1
334,334,2,7,1
335,335,1,0,1
335,335,2,5,1
335,335,3,9,1
335,335,4,10,1
335,335,5,9,2
335,335,6,3,3
335,335,7,7,3
335,335,8,3,4
335,335,9,9,4
335,335,10,6,7
335,335,11,3,10
336,336,1,0,1
336,336,2,7,1
337,337,1,0,1
337,337,2,9,1
337,337,3,3,2
338,338,1,0,1
338,338,2,3,1
338,338,3,9,1
338,338,4,5,3
338,338,5,7,4
339,339,1,0,1
339,339,2,1,1
339,339,3,3,1
339,339,4,9,1
339,339,5,7,4
339,339,6,6,5
339,339,7,3,6
340,340,1,0,1
340,340,2,10,1
341,341,1,0,1
341,341,2,7,1
342,342,1,0,1
342,342,2,3,1
342,342,3,7,1
342,342,4,9,1
342,342,5,10,2
342,342,6,3,3
343,343,1,0,1
343,343,2,7,1
344,344,1,0,1
344,344,2,7,1
345,345,1,0,1
345,345,2,1,1
345,345,3,9,1
345,345,4,3,2
345,345,5,3,3
345,345,6,7,3
345,345,7,10,3
345,345,8,7,4
345,345,9,8,6
345,345,10,6,9
345,345,11,3,10
346,346,1,0,1
346,346,2,3,1
347,347,1,0,1
347,347,2,7,1
347,347,3,10,1
347,347,4,9,2
348,348,1,0,1
348,348,2,3,1
348,348,3,7,1
349,349,1,0,1
349,349,2,5,1
350,350,1,0,1
350,350,2,3,1
350,350,3,9,2
351,351,1,0,1
351,351,2,3,1
351,351,3,7,1
351,351,4,10,1
352,352,1,0,1
352,352,2,7,1
352,352,3,3,2
353,353,1,0,1
353,353,2,1,1
354,354,1,0,1
354,354,2,3,1
355,355,1,0,1
355,355,2,1,1
355,355,3,3,1
355,355,4,3,2
355,355,5,7,3
356,356,1,0,1
356,356,2,3,1
357,357,1,0,1
357,357,2,3,1
357,357,3,7,1
357,357,4,9,2
357,357,5,3,3
358,358,1,0,1
358,358,2,7,1
359,359,1,0,1
359,359,2,10,1
360,360,1,0,1
360,360,2,1,1
360,360,3,7,1
361,361,1,0,1
361,361,2,7,1
361,361,3,10,1
361,361,4,1,2
361,361,5,3,2
361,361,6,9,3
361,361,7,6,4
361,361,8,3,7
362,362,1,0,1
362,362,2,10,1
363,363,1,0,1
363,363,2,7,1
364,364,1,0,1
364,364,2,1,1
364,364,3,7,2
365,365,1,0,1
365,365,2,3,1
366,366,1,0,1
366,366,2,7,1
367,367,1,0,1
367,367,2,7,1
367,367,3,3,2
368,368,1,0,1
368,368,2,3,1
368,368,3,7,1
368,368,4,10,1
368,368,5,3,3
369,369,1,0,1
369,369,2,1,1
369,369,3,7,1
369,369,4,10,2
369,369,5,5,4
370,370,1,0,1
370,370,2,1,1
370,370,3,3,1
370,370,4,7,2
371,371,1,0,1
371,371,2,3,1
371,371,3,7,1
371,371,4,10,1
371,371,5,3,3
372,372,1,0,1
372,372,2,10,1
373,373,1,0,1
373,373,2,3,1
373,373,3,6,1
374,374,1,0,1
374,374,2,7,1
374,374,3,10,1
375,375,1,0,1
375,375,2,5,1
375,375,3,7,1
375,375,4,10,1
375,375,5,2,2
375,375,6,3,3
375,375,7,9,3
376,376,1,0,1
376,376,2,3,1
377,377,1,0,1
377,377,2,7,1
378,378,1,0,1
378,378,2,1,1
379,379,1,0,1
379,379,2,7,1
380,380,1,0,1
380,380,2,7,1
380,380,3,3,2
381,381,1,0,1
381,381,2,7,1
382,382,1,0,1
382,382,2,7,1
383,383,1,0,1
383,383,2,10,1
384,384,1,0,1
384,384,2,7,1
384,384,3,10,1
385,385,1,0,1
385,385,2,7,1
386,386,1,0,1
386,386,2,7,1
387,387,1,0,1
387,387,2,9,1
387,387,3,10,1
387,387,4,3,2
388,388,1,0,1
388,388,2,3,1
389,389,1,0,1
389,389,2,1,1
389,389,3,5,2
390,390,1,0,1
390,390,2,3,1
390,390,3,7,2
391,391,1,0,1
391,391,2,7,1
392,392,1,0,1
392,392,2,7,1
393,393,1,0,1
393,393,2,10,1
394,394,1,0,1
394,394,2,7,1
395,395,1,0,1
395,395,2,7,1
395,395,3,10,1
396,396,1,0,1
396,396,2,3,1
396,396,3,7,1
397,397,1,0,1
397,397,2,3,1
397,397,3,10,2
398,398,1,0,1
398,398,2,3,1
399,399,1,0,1
399,399,2,7,1
399,399,3,9,1
400,400,1,0,1
400,400,2,7,1
400,400,3,3,2
401,401,1,0,1
401,401,2,3,1
401,401,3,7,1
401,401,4,9,1
401,401,5,7,2
401,401,6,3,3
401,401,7,10,4
402,402,1,0,1
402,402,2,3,1
403,403,1,0,1
403,403,2,3,1
403,403,3,7,1
403,403,4,9,1
403,403,5,1,2
403,403,6,7,4
404,404,1,0,1
404,404,2,7,1
404,404,3,10,1
405,405,1,0,1
405,405,2,9,1
405,405,3,10,1
405,405,4,7,2
406,406,1,0,1
406,406,2,3,1
406,406,3,7,1
406,406,4,3,3
407,407,1,0,1
407,407,2,9,1
408,408,1,0,1
408,408,2,3,1
409,409,1,0,1
409,409,2,5,1
409,409,3,9,2
410,410,1,0,1
410,410,2,3,1
410,410,3,5,1
411,411,1,0,1
411,411,2,7,1
412,412,1,0,1
412,412,2,3,1
412,412,3,7,2
413,413,1,0,1
413,413,2,3,1
413,413,3,7,1
413,413,4,10,1
413,413,5,7,2
413,413,6,1,3
413,413,7,5,3
413,413,8,3,4
414,414,1,0,1
414,414,2,9,1
415,415,1,0,1
415,415,2,3,1
415,415,3,9,1
415,415,4,10,1
415,415,5,3,3
415,415,6,7,5
416,416,1,0,1
416,416,2,3,1
416,416,3,9,1
416,416,4,7,2
416,416,5,10,2
416,416,6,3,3
416,416,7,7,3
416,416,8,6,4
416,416,9,1,5
416,416,10,9,5
416,416,11,3,7
417,417,1,0,1
417,417,2,1,1
417,417,3,7,1
418,418,1,0,1
418,418,2,3,1
419,419,1,0,1
419,419,2,3,1
420,420,1,0,1
420,420,2,10,1
421,421,1,0,1
421,421,2,1,1
421,421,3,10,1
422,422,1,0,1
422,422,2,1,1
422,422,3,7,1
422,422,4,3,2
423,423,1,0,1
423,423,2,3,1
423,423,3,7,1
423,423,4,9,1
423,423,5,7,2
423,423,6,10,2
423,423,7,3,4
424,424,1,0,1
424,424,2,1,1
424,424,3,3,1
424,424,4,7,1
424,424,5,1,3
425,425,1,0,1
425,425,2,1,1
426,426,1,0,1
426,426,2,7,1
427,427,1,0,1
427,427,2,7,1
427,427,3,9,1
427,427,4,3,2
428,428,1,0,1
428,428,2,7,1
429,429,1,0,1
429,429,2,3,1
429,429,3,7,1
429,429,4,9,1
429,429,5,10,1
429,429,6,7,4
429,429,7,10,4
429,429,8,3,6
429,429,9,5,8
430,430,1,0,1
430,430,2,1,1
430,430,3,7,1
